studentid;karak2_vo3lv;karak6_vo3lv;karak12_vo3lv;karak50_vo3lv;karak92_vo3lv;karak87_vo3lv;karak8_vo3lv;karak88b_vo3lv;karak16_vo3lv;karak20_vo3lv;karak89_vo3lv;karak7_vo3lv;karak11b_vo3lv;karak15_vo3lv;karak19_vo3lv;karak5_vo3lv;karak10b_vo3lv;karak53b_vo3lv;karak93_vo3lv;karak90_vo3lv;karak94_vo3lv;karak95_vo3lv;karak96_vo3lv;karak16b_vo3lv;karak97_vo3lv;karak2b_vo3lv;karak98_vo3lv;open;cons;extra;agree;neur
2277;1;3;4;3;2;1;3;3;2;1;3;1;;0;2;1;2;1;2;1;0;2;0;2;1;2;1;-.92678028;.42012551;-.92890012;-1.0679621;-.54916757
9260;3;4;2;4;4;4;4;2;3;2;2;0;2;4;0;3;4;4;4;0;3;4;4;0;0;3;0;.86951327;1.8439541;.70833004;1.2905407;-.64307088
6222;4;3;2;3;3;3;4;2;3;0;1;1;2;3;0;3;1;3;3;3;3;3;3;0;0;3;0;.70281249;.79237741;.3071667;.56991333;-.64595759
6949;3;2;3;2;2;3;2;2;0;3;2;3;2;3;2;3;1;2;3;0;2;2;2;3;4;2;1;.32009843;-.41195998;-.26678044;-1.0047581;.16268344
4892;3;3;2;4;3;3;3;1;3;1;2;1;0;3;0;1;1;3;4;1;3;3;4;1;1;3;1;.33889773;.43492734;.6671924;.82973659;-.67357576
3984;2;0;4;2;2;2;3;1;3;3;4;0;2;3;1;3;2;1;3;2;3;1;2;2;1;3;3;.66332304;-.49199343;-.85383749;-.095418304;-.20168416
5210;3;1;3;3;2;1;2;0;3;1;1;3;1;3;1;1;2;3;3;1;2;2;2;0;0;2;0;-.55396247;-.23939742;-.26246557;.56991333;-.92156601
2897;2;2;3;3;3;3;3;2;3;2;3;1;2;3;2;1;2;2;3;3;3;3;2;3;1;2;1;.13020928;.43910837;-.26678044;-.074231744;.24842472
4976;2;2;2;1;2;2;1;1;1;2;3;2;;1;0;2;1;2;1;2;3;2;3;2;3;1;2;-.069414213;-.62515026;-.028261226;-1.7638546;-.17697451
7279;2;2;3;3;2;2;4;2;3;1;3;3;3;3;1;4;3;2;2;1;2;3;2;1;1;2;1;.30439672;.51899654;-.45334825;.11656155;-.73280567
6146;2;2;2;2;3;2;4;2;4;2;2;0;2;3;0;2;2;2;2;2;2;2;2;0;0;4;2;.18111433;.40991405;-.093996629;.32691658;-.50038749
6578;1;2;3;4;3;3;2;2;3;0;4;2;1;4;1;3;3;2;3;3;2;3;3;1;0;4;1;.68794209;.28511927;.10551955;.8371889;-.46231946
1794;2;2;3;2;2;2;2;2;2;1;2;1;2;3;2;2;3;2;2;2;2;2;2;1;2;2;1;-.21149595;.23523803;-.26678044;-.35088164;-.16763157
9483;3;1;1;3;3;2;3;3;3;0;3;4;0;3;0;3;2;3;3;2;3;2;0;1;1;4;1;.87201148;-.36297023;.49473172;.35519829;-.64997298
5706;4;3;0;4;4;4;3;1;2;0;4;;0;4;0;3;2;4;4;4;4;3;4;1;0;2;2;1.3527008;.36617455;1.2281911;.84428406;-.21031387
1184;1;3;1;3;3;2;2;1;3;2;3;1;1;3;1;2;3;3;3;1;2;2;3;0;1;1;1;-.4201844;.41039625;.46767625;.56991333;-.32076478
3114;3;2;1;3;3;3;3;3;3;2;2;2;0;3;1;3;2;2;2;1;3;2;2;1;1;3;2;.69042921;-.067673989;.65076482;.11656155;-.32076478
64;2;2;2;2;1;0;2;2;0;3;0;1;0;2;1;2;3;2;2;3;1;2;2;3;1;2;1;-1.0724123;.23523803;.27913901;-1.4894838;-.25177643
641;1;2;1;4;3;3;3;2;3;3;2;3;0;4;2;1;2;3;3;3;2;1;3;2;2;2;2;-.38492218;-.40607479;.85308617;.6224739;.60635793
9127;4;2;4;4;2;3;3;3;2;2;3;2;1;3;1;4;3;3;3;1;2;3;2;1;2;3;0;1.033275;.64256936;.16127683;.35955828;-.37487248
3318;1;3;3;2;3;3;2;2;3;3;3;2;3;2;2;3;2;3;2;1;1;0;3;2;4;2;3;-.043055102;-.63824791;-.052184917;-.58014405;.5983271
6620;1;3;3;3;3;3;4;2;3;2;3;0;3;3;1;1;3;2;3;3;1;3;3;1;1;1;1;-.59089166;1.1269341;-.26761609;.35519829;.064786635
8576;1;3;3;4;2;2;3;0;4;4;4;0;2;3;4;3;2;1;3;3;2;1;;0;2;1;3;-.08005745;.033481199;-1.0286745;1.0373566;.89993906
1029;0;0;4;4;3;2;2;3;3;3;3;3;2;4;4;1;1;0;3;4;2;1;0;2;2;1;3;-.77269465;-1.2931806;-1.0430489;.6224739;1.1664097
6242;3;0;4;3;3;2;1;0;2;3;3;4;3;3;3;3;2;2;3;3;2;2;2;1;3;3;3;.50168067;-1.2530285;-1.0238161;.12365671;.97875631
6373;3;3;1;3;2;2;3;2;3;1;3;2;3;2;1;1;1;2;2;2;1;3;3;1;3;3;3;-.023876339;-.046095517;.077951506;-.12952746;-.16250937
4338;3;3;4;4;2;3;3;0;2;3;3;1;4;4;4;2;2;0;4;4;4;2;0;1;0;2;0;.65674514;.58850706;-2.0127106;.84428406;.54602116
8117;1;1;3;3;2;2;4;0;3;1;2;1;4;2;1;2;3;1;2;2;1;2;2;1;0;2;1;-.56226617;.43821684;-1.2530314;-.12952746;-.72879034
4637;2;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;3;2;-.01519081;-.08158429;-.081048273;-.81168568;.0015413385
6701;2;1;3;3;2;1;2;1;2;1;2;3;3;3;1;3;1;0;3;1;2;;2;2;0;2;1;-.21481431;-.66862023;-1.0830526;-.091058306;-.92156601
5166;2;3;4;3;3;2;3;1;2;4;4;0;3;4;4;1;3;2;3;4;1;1;3;2;2;1;3;-.42886993;.21282041;-.63924193;.1550307;1.3355827
3818;1;2;2;3;3;2;4;1;2;1;2;2;2;3;1;2;2;3;2;1;1;2;3;2;0;2;1;-.56226617;.28977606;.10832462;-.32969505;-.678698
8957;2;0;2;3;2;0;1;3;3;0;3;4;0;3;0;2;0;3;3;1;1;0;3;1;1;1;4;-.77563363;-2.1683705;.87914437;.35519829;-1.0856166
8360;3;1;1;4;3;3;3;2;3;2;3;3;0;3;1;2;4;3;3;3;3;2;4;0;1;3;2;.67902476;-.028413534;1.0388184;.80581492;.064786635
7196;2;3;3;3;2;2;3;1;2;1;3;1;3;2;1;2;3;2;3;1;2;3;1;3;0;3;1;.14917044;.7936058;-.83792245;-.55186236;-.92156601
1973;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.21149595;-.25674251;-.093996629;-.81168568;.0015413385
1619;2;2;3;2;1;3;1;3;1;2;3;3;1;1;2;2;3;1;1;1;1;2;1;3;2;1;2;-.23838139;-.41073158;-.28253388;-1.7426679;-.43410239
4752;4;2;0;4;4;4;2;4;4;3;4;1;0;4;3;2;2;4;4;4;4;2;4;1;2;4;2;1.5695453;-.11248273;1.8247175;1.3073672;1.2256397
6078;2;1;2;3;2;2;2;2;2;0;1;2;1;3;1;3;3;2;2;1;2;2;2;2;1;2;2;-.20009148;-.25256151;.092571184;-.32969505;-.90197861
224;3;0;2;0;2;0;2;0;0;0;0;0;0;0;0;0;4;2;0;0;1;1;3;4;0;2;0;-1.2471991;.18276113;.067187019;-3.1454537;-1.4671527
1717;3;2;2;3;3;3;3;1;3;1;1;1;2;3;2;2;3;3;3;1;2;2;2;1;1;3;1;.17627661;.42430654;-.077407531;.35519829;-.30629963
6493;2;1;2;3;3;2;3;1;3;3;3;1;2;2;3;3;3;2;3;2;1;3;2;1;2;2;1;-.045394603;.44328937;-.29283869;.10910928;.5972203
5073;4;2;1;4;3;2;4;2;3;3;3;1;2;4;3;2;4;3;4;3;4;3;1;0;1;4;1;1.047016;.98685533;.10848615;1.2905407;.60123569
6157;2;2;2;3;3;3;3;2;3;1;2;1;1;3;1;2;3;3;3;1;2;2;3;1;1;2;1;-.032411862;.42430654;.49373451;.35519829;-.48993769
3908;3;2;4;3;4;4;3;0;1;4;4;3;2;3;3;0;2;3;4;3;0;2;0;3;3;2;2;-.047443431;-.21193375;-.99328148;-.29867816;1.3907971
1453;3;3;3;3;3;3;3;3;3;3;3;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;.30869395;.13320529;-.067938365;-.34424248;.41358224
5092;1;1;1;3;3;3;3;1;3;1;1;3;1;3;1;3;3;3;3;1;1;3;3;1;1;1;1;-.56808275;.15476981;.46767625;.35519829;-.48993769
2405;3;3;3;3;3;2;3;3;3;1;2;1;2;3;1;2;3;3;2;1;2;2;2;2;1;3;1;.16155376;.59946477;.1474928;-.098153472;-.48993769
5323;3;2;3;3;3;1;2;0;3;4;3;3;2;3;3;2;3;2;2;2;1;2;1;1;2;2;1;-.22349983;-.053281516;-.85019672;.11656155;.76639324
9153;2;3;2;4;3;4;3;1;4;2;1;0;1;4;1;3;4;2;4;1;3;3;2;1;0;3;0;.52840745;1.2855864;-.10627089;1.3073672;-.50952512
3551;2;3;4;4;2;2;2;0;2;2;2;3;2;2;2;2;2;2;3;2;2;2;0;3;2;2;2;-.21149595;-.22584407;-1.2087127;-.31596076;.0015413385
8242;2;2;3;4;3;3;3;2;3;1;2;1;1;4;1;3;4;3;3;1;2;2;2;1;1;3;1;.33965898;.6036458;.13521855;.8371889;-.48993769
5177;3;3;1;3;3;2;3;1;3;1;2;2;1;3;3;1;3;3;3;1;2;3;3;1;1;3;1;-.014211963;.64934605;.46767625;.35519829;-.12266152
9212;3;2;1;4;3;1;3;2;2;0;1;2;0;3;1;3;4;3;3;2;2;2;3;0;2;2;1;-.20243101;.45938599;.85308617;.57427335;-.27757457
5779;3;1;1;3;2;1;3;3;3;0;1;2;1;3;1;1;3;3;2;1;1;3;3;1;2;3;1;-.53168297;.29902959;.86536038;.11656155;-.71321833
4221;2;1;4;4;3;3;3;0;2;2;4;4;3;3;2;2;3;0;3;4;2;3;0;2;1;2;3;.2963106;-.32625303;-1.8261427;.14484328;.44120044
5422;4;3;1;3;4;4;4;3;4;1;3;0;0;4;0;4;4;4;4;0;3;4;3;0;0;4;0;1.5826899;1.6687959;1.2673594;1.2861807;-.81224382
7800;3;3;1;3;3;3;3;1;3;0;1;1;0;3;0;3;3;3;3;1;3;3;4;1;0;2;1;.32976279;.7936058;.83997619;.35519829;-1.0315089
9696;2;2;3;4;3;2;3;2;3;4;4;2;2;3;3;4;3;2;3;2;2;2;2;1;3;1;1;.2724528;.28004679;-.26678044;.59109992;.95515358
3637;2;2;2;3;2;1;1;1;1;3;2;3;1;2;2;2;2;2;3;2;1;1;3;2;2;2;3;-.56460565;-.95259339;.079461269;-.56868893;.17071423
8374;2;2;3;3;3;2;2;3;3;1;2;3;0;3;1;2;1;3;2;1;1;3;3;0;2;2;1;-.38552162;-.21781893;.70636064;.33127657;-.30117738
2592;2;1;4;3;0;1;2;1;1;4;4;3;4;0;4;4;3;0;0;4;1;1;0;4;1;2;4;.11564829;-.92772537;-1.8138685;-2.206207;.41821843
9566;4;3;3;3;2;3;2;2;3;1;3;3;1;2;3;2;1;3;3;1;4;1;3;3;2;4;3;1.2261001;-.76770592;.32095072;-.32032076;-.1767692
7275;3;3;0;4;2;3;1;2;4;3;4;4;0;4;2;2;3;4;4;0;3;2;4;1;3;2;3;.64708078;-.54821467;1.4270332;1.3073672;-.026076872
414;0;0;2;3;3;0;0;0;3;3;1;4;1;2;1;2;0;0;1;1;1;0;3;1;4;0;3;-1.6541505;-2.1890576;-.55024308;-.36816424;.41468906
5133;3;3;0;4;2;2;4;3;3;2;2;1;;4;2;3;2;4;4;2;2;2;3;0;1;2;1;.14101432;.60919404;1.4393814;1.2905407;-.18721898
7074;2;1;4;3;;2;2;4;2;3;2;1;4;2;2;1;3;2;3;2;2;3;;;;;;-.41306108;.18315567;-.44757453;-.2553367;.35643324
6776;3;3;1;4;3;4;4;3;3;1;2;0;2;3;1;3;4;3;3;1;3;3;2;1;1;3;0;.86951327;1.4746548;.49306044;.59109992;-.48993769
531;4;1;0;3;3;0;4;0;2;4;2;2;0;4;4;0;1;3;4;4;4;1;1;3;4;4;4;.17295516;-.76400703;.25672144;.17895241;1.7131033
3597;2;1;2;4;2;0;3;1;3;1;3;3;2;3;1;2;2;2;4;3;1;3;2;1;1;1;3;-.77563363;-.36133251;-.29283869;.82973659;-.34725428
1431;1;0;3;2;2;1;1;2;2;1;3;4;3;2;2;;1;2;2;3;2;1;;1;1;2;3;-.45337519;-1.6265087;-.49549016;-.59697068;-.16361617
3960;3;2;4;3;2;1;2;0;2;3;3;2;3;2;3;3;2;1;3;4;1;3;0;2;2;3;2;.14857103;-.062601484;-1.6107117;-.3371473;.73990375
6338;3;2;1;2;2;3;2;4;2;3;3;2;1;3;3;2;3;3;2;2;2;3;3;2;4;3;2;.5049991;.11673775;1.0642025;-.5655967;.73187292
7159;2;1;1;3;3;2;1;3;2;4;2;2;1;3;2;1;2;1;3;3;1;1;3;1;3;2;1;-.56128734;-.64672875;.43449801;.12365671;.96429121
851;1;2;3;2;2;2;3;2;3;1;1;3;1;3;1;2;3;2;3;3;1;2;1;1;2;1;2;-.92293262;-.032594535;-.26594478;.11929671;-.15849397
7336;3;3;3;4;4;2;;0;4;3;3;1;2;4;2;4;4;4;4;4;4;3;2;1;2;3;1;1.0254977;1.0628151;-.23360221;1.3073672;1.0420016
2788;2;3;2;3;3;2;2;2;3;1;1;1;1;3;1;3;2;3;3;1;1;2;3;1;1;2;1;-.37411714;.231057;.49373451;.35519829;-.48993769
8757;4;4;0;3;4;4;4;0;4;0;2;1;0;4;0;4;3;3;4;2;4;4;4;0;0;4;0;1.5923543;1.5203551;.81391793;1.2861807;-.59586531
5223;3;1;2;3;1;1;2;2;3;1;2;3;0;2;0;1;2;3;2;2;2;2;2;2;2;2;2;-.3896012;-.57616049;.4945702;-.34424248;-.77777576
208;2;2;2;2;2;2;1;2;3;2;2;2;2;3;2;2;;3;2;2;2;2;3;1;2;2;2;-.21149595;-.44819292;.3071667;-.11934002;.0015413385
4891;2;3;2;3;3;3;3;2;3;2;3;1;2;3;1;2;3;3;2;2;2;3;2;2;1;3;1;.32825452;.7936058;.12143453;-.098153472;-.12798908
1997;4;3;4;3;4;3;4;2;0;4;4;3;3;1;2;3;4;0;4;3;2;2;0;0;4;3;1;1.0218706;.679353;-1.4284587;-.37825269;1.3959196
1310;2;2;3;4;3;2;3;2;3;2;3;1;2;3;1;1;3;3;3;1;1;3;3;1;0;2;1;-.39692608;.6184476;.13438289;.59109992;-.50952512
3997;2;3;1;3;3;3;4;3;2;1;3;1;3;3;1;1;3;3;3;1;2;3;1;2;0;2;1;-.043816339;.98267436;.12076042;-.091058306;-.678698
1720;1;1;4;0;0;2;1;0;2;4;2;3;2;3;2;2;2;2;3;4;2;1;2;1;4;2;1;-.38824055;-.7909885;-.83724844;-.58404803;.61722314
2003;1;4;3;1;1;2;1;4;1;3;3;3;2;1;0;1;2;2;1;2;2;1;1;3;2;3;2;-.20333986;-.43389544;-.054828446;-1.9785696;-.43942994
9640;1;3;4;4;4;3;2;0;4;1;4;2;2;3;1;1;2;1;4;3;4;1;0;0;0;1;2;.095546462;-.27572533;-1.4241439;1.2759932;-.050278597
9012;3;2;1;3;3;2;3;1;3;3;3;2;1;3;1;2;2;3;3;1;2;2;3;3;1;3;2;.32591501;-.067673989;.46767625;-.074231744;-.15159188
4573;1;2;2;2;2;1;2;2;2;1;1;3;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;-.90571141;-.40100229;-.093996629;-.81168568;-.54404533
5986;1;0;4;3;3;3;1;0;1;3;3;3;3;3;3;3;1;1;3;3;1;3;2;1;3;3;4;.15325005;-1.2623484;-1.2392473;-.10788487;.97875631
7118;2;3;3;3;3;3;3;1;2;3;2;2;3;3;2;3;3;3;3;2;2;2;3;2;2;2;2;.14335383;.28682348;-.25102696;-.091058306;.41358224
6413;3;1;2;3;3;2;4;3;3;4;3;3;2;3;2;2;3;2;3;1;1;2;2;1;1;2;3;-.044415757;-.18706577;.10484542;.35519829;.20121913
528;;2;3;;2;1;4;1;0;2;3;4;0;3;0;2;1;3;2;3;0;3;3;2;0;2;1;-.63482136;.016058313;.30867645;-1.0337386;-.55047977
467;2;1;2;3;2;2;1;2;2;1;2;4;0;2;0;3;1;2;2;4;2;2;2;2;1;2;3;-.035730232;-1.2572095;.27913901;-.57578409;-.33811659
9425;3;1;3;4;3;2;4;2;3;2;4;3;2;4;1;2;2;3;4;4;4;2;3;0;0;3;;.83832747;-.15747966;.13438289;1.2905407;.068802044
9162;2;2;2;3;3;1;3;2;2;1;1;1;2;3;1;1;2;3;3;2;2;2;3;1;1;2;1;-.73070693;.24496733;.3071667;.12365671;-.297162
4097;3;2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;-.034751385;-.25674251;.078787155;-.57578409;.0015413385
6672;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;-.21149595;-.088360973;-.29283869;-.81168568;-.35639188
5471;2;2;2;3;2;2;2;1;2;1;2;1;2;3;2;2;3;3;2;2;1;2;2;2;1;3;1;-.18921645;.23523803;-.077407531;-.32969505;-.35639188
3859;3;2;4;3;2;3;3;0;1;3;2;2;3;3;3;3;2;2;3;3;2;2;1;2;1;3;1;.51640356;.10070755;-1.2095482;-.32259989;.35836774
727;1;2;4;2;1;1;3;2;3;2;2;2;3;3;2;2;2;1;2;1;2;1;1;1;2;2;2;-.56732464;-.26181504;-1.0272954;-.11934002;-.43410239
8178;2;3;1;2;2;2;3;1;2;1;2;0;2;2;0;3;2;2;2;1;2;3;1;2;1;2;0;-.035730232;.92690784;-.30578706;-.81168568;-.91644371
3013;2;;3;1;2;;3;2;0;3;2;3;2;3;1;2;;3;3;3;3;2;;3;2;3;2;.21774772;-.23585884;.0070085535;-1.2406598;.17985186
1222;3;2;1;3;3;2;2;2;3;2;2;2;1;3;1;3;2;3;3;1;3;2;3;;3;1;1;.11873481;-.088360973;.66651833;.34170154;.056755848
8997;1;1;0;4;3;2;3;3;4;3;3;2;0;3;2;4;1;3;4;;1;2;4;0;2;1;2;-.24267863;-.42217144;1.4104441;1.2759932;.53232867
5838;2;2;2;3;3;3;3;1;3;2;2;1;1;3;1;2;3;3;3;1;2;2;3;1;1;2;0;-.032411862;.59268808;.29489246;.35519829;-.32076478
8986;2;1;1;3;3;1;2;3;3;2;1;3;1;2;2;3;1;3;2;2;1;1;4;1;2;1;1;-.74950629;-.78125924;1.0510925;-.12952746;.24440932
3962;3;3;4;4;4;2;3;1;3;4;4;1;4;4;4;2;3;0;4;4;2;1;1;0;2;2;1;.29397109;.40532374;-1.6281363;1.2905407;1.5784507
4253;1;2;2;3;2;2;2;2;3;3;3;4;2;4;4;2;3;3;3;2;2;3;3;1;2;1;1;-.4201844;-.0034002585;.3071667;.60128736;.53799039
5006;3;2;4;3;3;2;3;1;2;3;4;2;2;3;2;2;2;2;2;2;1;3;2;2;1;3;2;.31625059;.12646705;-.63840628;-.32969505;.2248219
4681;2;3;4;3;3;1;3;0;2;1;3;2;2;3;1;2;3;2;2;2;2;2;1;1;2;2;1;-.22621877;.45520499;-1.0229805;-.11498003;-.10840167
8031;2;2;2;3;2;1;2;1;2;1;2;3;1;2;1;1;2;2;2;1;2;1;3;1;2;2;3;-.56634575;-.76352483;.079461269;-.36106902;-.54404533
8659;3;3;0;2;3;2;2;3;3;1;3;2;0;4;1;2;2;4;2;2;2;3;3;0;0;3;1;.32591501;.28093827;1.4401432;.34146398;-.48592228
6051;3;2;0;3;2;1;1;1;3;2;3;1;0;3;1;0;2;3;2;1;2;1;3;1;1;2;0;-.40100566;-.15892921;.82702792;.11656155;-.56363279
5965;3;1;0;3;3;2;2;2;3;1;3;3;0;2;1;3;3;3;4;2;3;2;4;1;1;3;4;.67570639;-.73358434;1.2116021;.34774601;-.297162
5871;2;2;1;2;3;2;3;2;2;1;2;1;1;2;1;2;2;3;2;2;;2;2;2;2;2;2;-.25133714;.076585792;.48078617;-.81168568;-.10840167
4364;3;3;2;3;3;2;3;1;2;2;2;0;1;3;2;3;3;3;3;2;2;3;3;1;2;3;0;.33731946;1.1062471;.29489246;.12365671;.24440932
4482;3;1;3;3;2;2;3;1;2;3;3;1;3;2;2;2;2;1;3;3;1;1;1;1;3;1;1;-.24072091;-.12433192;-1.0533535;-.12243229;.55225027
2100;1;0;1;2;0;0;2;0;1;1;1;0;2;0;0;2;2;1;2;2;0;1;0;4;2;1;0;-1.4551263;-.17591733;-.90579242;-1.9648354;-1.0206437
5682;3;2;1;1;1;1;2;1;1;1;1;3;2;1;0;3;1;2;0;1;3;1;1;4;1;3;2;.16789977;-.77448255;-.30578706;-2.4319215;-1.1593118
4491;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.2777823;-.49273968;-.50743425;-1.5491396;-.97567368
1845;4;4;0;3;3;3;4;4;2;0;4;0;0;3;0;4;4;3;3;0;3;4;4;2;0;4;0;1.5679671;1.8439541;1.6092863;-.091058306;-1.2242846
73;1;1;1;1;1;1;1;1;1;2;3;3;0;1;2;1;1;2;1;3;1;0;4;2;1;1;1;-.9490599;-1.1644688;.62454504;-1.7638546;-.23731127
3760;2;2;2;3;4;3;3;2;2;1;1;2;1;3;1;2;2;3;3;2;3;2;3;2;1;2;1;-.022747487;.10070755;.49373451;-.091058306;-.05429399
8995;2;0;1;2;2;2;2;2;2;1;1;3;1;2;1;1;2;3;2;1;2;2;2;1;1;2;2;-.55162293;-.75131869;.48078617;-.59697068;-.73280567
9225;2;3;2;4;3;2;2;2;3;3;3;3;1;4;2;3;4;2;4;2;3;2;2;1;1;2;2;.30265668;.13283439;.092571184;1.0758257;.2248219
9688;2;2;2;4;3;2;3;2;3;2;3;3;2;3;2;1;2;3;3;2;2;2;2;1;2;3;1;-.026595285;-.04355222;.12143453;.59109992;.24440932
8087;2;2;1;3;3;3;3;2;4;3;3;1;0;4;3;0;3;3;3;2;2;3;4;0;0;2;1;-.21958207;.6184476;1.0388184;1.047544;.21969965
6524;1;1;3;3;3;2;2;1;3;3;3;3;1;3;3;1;2;2;3;2;1;2;3;1;1;1;2;-.76997572;-.57616049;-.093322515;.35519829;.40845996
6667;3;1;2;3;4;4;2;1;3;2;4;2;0;4;4;3;2;3;3;4;1;2;2;1;1;2;2;.65387934;-.43190074;.29572812;.60128736;1.0513446
1733;3;2;4;2;3;3;4;0;2;4;4;2;4;4;4;2;4;1;3;4;1;3;0;2;2;3;1;.49533471;.84259558;-1.7972796;-.080870889;1.3355827
752;2;2;4;4;3;0;3;0;0;2;3;0;4;4;2;2;4;4;4;4;0;0;2;0;0;0;0;-1.1459645;.52800506;-.77952164;.59591591;.25244015
5954;3;2;2;3;3;2;2;3;2;1;2;1;1;3;1;2;3;3;3;3;2;2;3;0;1;2;1;-.034751385;.23523803;.69257659;.33837172;-.10438626
509;2;3;2;2;2;2;3;1;2;0;3;2;2;2;0;4;3;3;3;1;2;3;3;2;1;2;1;.30439672;.64934605;.10832462;-.57304895;-1.0856166
1177;4;2;1;2;2;1;1;2;3;1;2;3;1;1;1;4;2;2;2;1;2;2;4;2;2;4;2;.70705086;-.59007078;.6368193;-.82623309;-.54404533
8089;4;2;2;3;2;3;3;4;2;3;2;3;1;3;1;3;3;3;3;2;2;2;3;2;1;4;1;.88945323;.135787;.89141864;-.091058306;-.20168416
8495;1;2;2;3;2;2;4;2;3;1;2;0;2;2;0;2;3;2;2;1;1;3;2;1;1;2;1;-.56226617;.95177585;-.093996629;-.12952746;-.91644371
7303;3;2;2;4;4;2;3;3;3;1;3;3;0;3;3;0;1;3;3;3;3;2;3;3;0;4;2;.34471437;-.39127299;.87914437;.16166988;.31699756
6230;2;2;1;2;2;1;1;1;1;3;3;2;2;1;1;1;2;2;1;1;1;2;1;1;3;2;1;-.57601017;-.27742949;-.30578706;-1.3132379;-.01693924
6388;3;3;3;4;4;2;4;0;4;1;4;2;2;4;3;3;3;3;3;2;2;3;2;0;0;2;0;.46973678;1.0067961;-.44903341;1.2834455;.12422182
7944;2;3;3;4;4;2;3;2;4;1;3;2;1;4;1;3;2;3;4;1;2;3;2;0;0;3;1;.32493615;.47000679;.13521855;1.5220822;-.43583003
95;1;2;0;4;3;2;2;0;2;0;1;1;0;3;1;2;3;3;3;2;1;2;3;1;1;1;2;-.92293262;.066856496;.62818581;.35955828;-.46633488
7206;3;2;0;4;2;1;3;3;3;1;1;2;0;3;0;2;2;3;3;1;3;2;4;1;3;1;2;-.40047622;-.067673989;1.4104441;.59109992;-.53892314
9462;3;;1;3;2;4;1;2;3;2;3;3;1;3;3;4;2;3;3;3;4;1;4;1;2;3;2;1.3836659;-.96220112;.85225046;.35519829;.37795514
1670;3;2;3;3;3;2;2;3;3;2;3;4;1;3;3;2;2;3;3;3;2;1;3;1;2;3;3;.32591501;-.90778464;.5197928;.35519829;.62082314
9644;3;1;0;1;1;1;0;2;1;0;0;3;1;1;0;4;3;3;0;0;1;3;4;4;3;2;1;-.36505213;-.4124358;1.0250342;-2.4319215;-1.1437397
6179;2;3;4;4;3;2;4;1;3;2;3;1;2;3;2;2;4;2;2;1;2;3;2;1;1;3;0;.14917044;1.3303951;-.63840628;.35246313;-.13712671
9224;3;2;1;3;3;4;2;3;3;0;3;2;0;3;0;3;3;4;3;1;2;2;4;3;3;3;1;.85984892;.090978257;1.4530915;-.074231744;-.46522802
2934;3;1;1;2;2;1;1;1;1;4;4;2;2;1;0;3;3;2;2;4;2;2;1;2;0;2;2;.29065272;-.44163001;-.30578706;-1.2893162;-.019358236
1520;1;0;4;3;1;1;2;0;3;4;4;4;4;1;4;2;1;0;0;3;1;1;0;3;4;0;2;-.80523801;-1.2690588;-2.0127106;-1.28232;1.0345917
9729;3;1;1;3;2;2;1;2;3;2;3;3;1;3;1;1;2;3;2;3;3;1;2;1;1;1;3;-.068435386;-1.1277516;.48078617;.11656155;-.17808136
8569;2;1;2;3;3;2;4;1;2;0;1;3;1;3;1;1;2;2;3;1;3;3;4;1;1;3;2;-.18129213;-.0038824354;.26519343;.12365671;-.65911061
2563;1;1;4;0;0;1;3;0;0;3;2;2;3;0;2;2;1;0;1;2;1;2;1;4;1;1;2;-.93765545;-.42217144;-1.6404107;-2.906817;-.50378215
1505;3;2;0;3;3;3;3;2;3;2;2;2;1;3;2;3;3;3;3;3;3;3;3;1;1;3;3;.69042921;.13742475;.83930206;.35519829;.24842472
2289;2;1;2;3;3;2;2;1;3;0;2;2;2;3;0;2;2;2;2;2;2;1;3;1;0;2;2;-.21149595;-.62604177;-.10710654;.11656155;-.83873332
1838;3;1;4;2;3;1;1;1;2;4;4;4;2;3;4;2;3;2;4;4;2;2;2;2;4;2;4;.11488704;-1.0669127;-.63840628;-.088323154;1.7131033
8583;2;1;1;3;3;1;3;1;3;2;2;3;0;3;2;1;2;3;3;1;1;2;3;1;1;2;1;-.74037141;-.21871047;.65424407;.35519829;-.13712671
743;3;2;3;2;3;1;4;3;3;1;4;2;1;3;0;4;3;3;4;1;3;2;4;1;2;3;1;.83674926;.46911529;.70552492;.35793346;-.48481545
7266;2;2;3;3;2;1;4;0;2;4;3;0;2;2;1;2;3;2;1;2;2;3;1;2;1;2;0;-.22621877;1.1201574;-.85019672;-.81442082;-.032511257
7464;2;3;3;3;3;2;3;1;3;2;3;3;3;3;1;1;3;2;2;1;2;2;3;2;2;3;2;-.026595285;.14256369;-.46645814;-.098153472;-.13200447
